Timestamp,State,S1_Angle,S2_Angle,S3_Angle,Kappa,Phi,X,Y,Z
2025-11-16 15:28:17.148,3,110,110,110,3.643364,1.16668,0.013738,0.032123,0.134008
2025-11-16 15:28:17.400,3,115,115,115,2.98797,1.282195,0.008213,0.027664,0.135953
2025-11-16 15:28:17.652,3,115,115,115,2.809164,1.173547,0.010514,0.025061,0.136419
2025-11-16 15:28:17.905,3,120,120,120,3.434478,1.145936,0.013608,0.030079,0.134667
2025-11-16 15:28:18.156,3,125,125,125,2.836781,1.256189,0.00849,0.02609,0.136349
2025-11-16 15:28:18.409,3,125,125,125,2.911966,1.216095,0.009775,0.026392,0.136154
2025-11-16 15:28:18.660,3,130,130,130,3.341199,1.123922,0.013894,0.028994,0.13495
2025-11-16 15:28:18.913,3,130,130,130,3.399965,0.650641,0.026016,0.019803,0.134773
2025-11-16 15:28:19.165,3,135,135,135,5.206523,0.275478,0.046964,0.013275,0.127928
2025-11-16 15:28:19.417,3,140,140,140,5.798301,0.112512,0.053431,0.006037,0.125123
2025-11-16 15:28:19.669,3,140,140,140,6.41245,0.110162,0.058377,0.006457,0.121938
2025-11-16 15:28:19.922,3,145,145,145,6.81821,0.152658,0.061177,0.009412,0.119687
2025-11-16 15:28:20.174,3,150,150,150,6.691052,0.078008,0.06073,0.004747,0.120405
2025-11-16 15:28:20.427,3,150,150,150,3.280728,0.900872,0.019615,0.024762,0.135129
2025-11-16 15:28:20.679,3,155,155,155,3.296593,1.140804,0.01323,0.028848,0.135083
2025-11-16 15:28:20.931,3,155,155,155,3.316128,0.666029,0.025097,0.019721,0.135025
2025-11-16 15:28:21.184,3,160,160,160,5.897671,0.463661,0.048824,0.024413,0.124626
2025-11-16 15:28:21.436,3,165,165,165,7.788231,0.017196,0.069046,0.001187,0.113863
2025-11-16 15:28:21.688,3,165,165,165,8.927735,-0.06412,0.076521,-0.004913,0.106292
2025-11-16 15:28:21.940,3,170,170,170,9.371157,0.03196,0.079357,0.002537,0.103156
2025-11-16 15:28:22.192,3,175,175,175,9.306551,-0.121239,0.07843,-0.009556,0.103619
2025-11-16 15:28:22.444,3,175,175,175,9.837835,0.052251,0.08199,0.004288,0.099751
2025-11-16 15:28:22.696,4,0,0,0,8.134713,-0.006284,0.071466,-0.000449,0.11164
2025-11-16 15:28:22.949,4,0,0,0,3.064792,1.148064,0.012134,0.026973,0.135744
2025-11-16 15:28:23.162,0,0,0,0,3.527123,1.117819,0.014823,0.030453,0.134379
2025-11-16 15:28:23.414,0,0,0,0,3.421004,1.155145,0.01328,0.030089,0.134709
2025-11-16 15:28:23.667,0,0,0,0,3.305388,1.182202,0.012056,0.029447,0.135057
2025-11-16 15:28:23.919,0,5,0,0,3.296377,1.110115,0.014108,0.028427,0.135083
2025-11-16 15:28:24.171,0,10,0,0,3.239124,1.16252,0.012389,0.028638,0.135251
2025-11-16 15:28:24.423,0,10,0,0,3.210305,1.124638,0.013349,0.027907,0.135334
2025-11-16 15:28:24.676,0,15,0,0,3.186635,1.110242,0.013651,0.027514,0.135402
2025-11-16 15:28:24.928,0,15,0,0,3.206295,1.140261,0.012895,0.028078,0.135346
2025-11-16 15:28:25.181,0,20,0,0,3.123252,1.12157,0.013082,0.027135,0.135581
