Timestamp,Theta1,Theta2,Theta3,Kappa,Phi,X,Y,Z
1763669372.2537622,0,150,0,10.0,0.928914,0.049694,0.066483,0.098545
1763669372.5025074,0,160,0,10.0,0.921479,0.050187,0.066112,0.098545
1763669372.754287,0,160,0,10.0,0.88528,0.052547,0.064252,0.098545
1763669373.002431,0,170,0,10.0,0.859577,0.054181,0.06288,0.098545
1763669373.2458048,0,0,0,10.0,0.850395,0.054756,0.06238,0.098545
1763669373.495715,0,0,0,7.386415,1.042561,0.033346,0.057144,0.116349
1763669373.7392514,0,0,0,3.222572,1.351431,0.006757,0.030305,0.135299
1763669373.9902108,0,0,0,3.438702,1.320224,0.008196,0.032021,0.134654
1763669374.2392848,10,10,0,3.670479,1.413943,0.005496,0.034754,0.133919
1763669374.4939911,20,20,0,3.36309,1.402027,0.005434,0.031894,0.134884
1763669374.7455642,20,20,0,3.427396,1.41514,0.005108,0.032551,0.134689
1763669374.9952354,30,30,0,3.286353,1.432124,0.004374,0.031338,0.134689
1763669375.077559,30,30,0,3.286353,1.432124,0.004374,0.031338,0.135113
1763669375.2507627,40,40,0,3.300888,1.449878,0.003833,0.031545,0.13507
1763669375.501619,40,40,0,2.96416,1.421132,0.003833,0.031545,0.13507
1763669375.584332,40,40,0,2.96416,1.421132,0.00427,0.028314,0.136016
1763669375.7584827,50,50,0,2.923337,1.440114,0.003681,0.02801,0.136124
1763669376.0104473,50,50,0,3.034552,1.25364,0.009136,0.027833,0.135826
1763669376.263281,60,60,0,3.985652,1.290028,0.010545,0.036566,0.132847
1763669376.5150225,70,70,0,3.037446,1.254638,0.009116,0.027868,0.135819
1763669376.766826,70,70,0,3.503348,0.963743,0.019196,0.027638,0.134454
1763669377.0188532,80,80,0,3.094332,0.732465,0.022197,0.019963,0.135662
1763669377.2709696,90,90,0,3.921849,0.814895,0.025708,0.027271,0.133071
1763669377.5229075,90,90,0,4.022958,0.615243,0.031354,0.022159,0.132715
1763669377.849281,100,100,0,4.196998,0.483215,0.035385,0.018567,0.132082
1763669378.100222,100,100,0,5.060514,0.557632,0.040349,0.025164,0.128579
1763669378.3491163,110,110,0,5.993718,0.683385,0.042937,0.034963,0.124139
1763669378.6058033,120,120,0,5.688182,0.552554,0.044994,0.027744,0.125665
1763669378.8562918,120,120,0,6.445442,0.370551,0.05499,0.021363,0.121759
1763669379.105842,130,130,0,7.013416,0.417199,0.057947,0.025683,0.118564
1763669379.3497958,140,140,0,6.773641,0.243204,0.059742,0.014823,0.11994
1763669379.5927536,140,140,0,7.605058,0.203777,0.066348,0.01371,0.115009
1763669379.8416998,150,150,0,7.663958,0.159648,0.067305,0.010837,0.114642
1763669380.0926924,150,150,0,8.415971,0.186132,0.072099,0.013577,0.109783
1763669380.3352127,160,160,0,9.182585,0.306091,0.074621,0.023582,0.104502
1763669380.584334,170,170,0,8.925978,0.017622,0.076656,0.001351,0.106304
1763669380.8344944,170,170,0,10.0,0.053211,0.082886,0.004415,0.098545
1763669381.0858748,0,0,0,8.025457,0.073085,0.070527,0.005164,0.112348
1763669381.3363538,0,0,0,3.556804,1.689598,-0.004047,0.033902,0.134286
1763669381.585711,0,0,0,3.33447,1.266663,0.009609,0.030616,0.13497
1763669381.8343794,0,0,10,3.015545,1.166348,0.011458,0.026767,0.135878
1763669382.0849636,0,0,10,3.020925,1.219351,0.010041,0.027384,0.135864
1763669382.3357017,0,0,20,3.031697,1.181224,0.011115,0.027074,0.135834
1763669382.5793493,0,0,30,3.02847,1.201372,0.010557,0.027265,0.135843
1763669382.8288646,0,0,30,2.95678,1.223835,0.009713,0.026863,0.136036
1763669383.0850077,0,0,40,2.756016,1.37224,0.005262,0.026151,0.136552
1763669383.33517,0,0,50,2.885879,1.310333,0.007185,0.026958,0.136222
1763669383.5846338,0,0,50,2.758332,1.453345,0.003128,0.026513,0.136546
1763669383.8354034,0,0,60,2.943388,1.564047,0.000192,0.028439,0.136071
1763669384.085259,0,0,60,2.86976,1.631739,-0.00169,0.027696,0.136264
1763669384.3347335,0,0,70,3.082256,1.917101,-0.010095,0.027975,0.135695
1763669384.5988684,0,0,80,2.761813,1.632109,-0.001638,0.02668,0.136538
1763669384.848106,0,0,80,3.297027,2.082464,-0.015542,0.027676,0.135081
1763669385.106527,0,0,90,3.86814,2.275159,-0.023953,0.028188,0.133257
1763669385.3555782,0,0,100,3.75533,2.248288,-0.022543,0.02802,0.133639
1763669385.6058972,0,0,100,4.507936,2.420623,-0.032098,0.028207,0.13089
1763669385.8548386,0,0,110,5.305302,2.548421,-0.041164,0.027751,0.127478
1763669386.11179,0,0,110,5.042115,2.504541,-0.038098,0.028192,0.12866
1763669386.362136,0,0,120,5.908789,2.61575,-0.047291,0.027445,0.12457
1763669386.6117,0,0,130,5.641021,2.569129,-0.044103,0.028422,0.125894
1763669386.8636367,0,0,130,6.683387,2.677839,-0.054428,0.027221,0.120448
1763669387.1058898,0,0,140,7.657151,2.749469,-0.062953,0.026034,0.114685
1763669387.35789,0,0,150,7.466545,2.728636,-0.061136,0.026787,0.115861
1763669387.6816814,0,0,150,8.361733,2.776971,-0.068205,0.026033,0.110145
1763669387.9316463,0,0,160,9.24841,2.814159,-0.07448,0.025298,0.104034
1763669388.1743095,0,0,160,9.41129,2.822442,-0.075615,0.024987,0.102867
1763669388.4242475,0,0,170,10.0,2.871632,-0.079997,0.022136,0.098545
1763669388.6674483,0,0,0,10.0,2.89375,-0.080467,0.020362,0.098545
1763669388.9116118,0,0,0,2.762817,1.226496,0.009026,0.02517,0.136535
1763669389.161188,0,0,0,2.704832,1.524905,0.001202,0.026165,0.136678
1763669389.4105878,10,0,10,2.61043,1.506789,0.001618,0.025247,0.136904
1763669389.659899,10,0,10,2.962671,1.508662,0.001777,0.028565,0.13602
1763669389.916487,20,0,20,3.213216,1.475505,0.002946,0.030822,0.135326
1763669390.1679728,20,0,20,3.099428,1.423624,0.004385,0.029578,0.135648
1763669390.4168725,30,0,30,3.032911,1.412704,0.004609,0.028914,0.135831
1763669390.6671195,40,0,40,3.260689,1.464478,0.003332,0.031226,0.135188
1763669390.9181533,40,0,40,2.811296,1.501631,0.00188,0.027132,0.136413
1763669391.167658,50,0,50,2.383415,1.343291,0.00522,0.022545,0.137416
1763669391.416824,60,0,60,2.513885,1.52636,0.001083,0.024359,0.137128
1763669391.6682107,60,0,60,2.054775,1.540017,0.000615,0.019989,0.138077
1763669391.9164662,70,0,70,1.19315,1.380202,0.00221,0.011455,0.13935
1763669392.1658812,70,0,70,1.730339,1.945373,-0.006174,0.015705,0.138635
1763669392.410387,80,0,80,0.890072,0.825349,0.005909,0.006401,0.139638
1763669392.6542573,90,0,90,1.801241,2.24244,-0.010926,0.013745,0.138521
1763669392.896617,90,0,90,1.55646,3.018073,-0.015077,0.001872,0.138895
1763669393.146601,100,0,100,1.208339,-2.521561,-0.009615,-0.006864,0.139333
1763669393.3969035,110,0,110,2.043403,-3.030531,-0.019767,-0.002204,0.138098
1763669393.640619,110,0,110,2.686122,-2.618465,-0.022536,-0.012997,0.136723
1763669393.8904965,120,0,120,2.744987,-2.206425,-0.015775,-0.021382,0.136579
1763669394.1435063,120,0,120,3.499957,-2.485147,-0.026632,-0.020518,0.134465
1763669394.395779,130,0,130,3.172577,-1.925695,-0.010628,-0.028678,0.135442
1763669394.647686,140,0,140,4.27929,-2.395459,-0.029885,-0.027626,0.131774
1763669394.903206,140,0,140,5.23049,-2.359837,-0.03478,-0.034528,0.127819
1763669395.155824,150,0,150,5.222457,-2.071127,-0.023477,-0.042941,0.127856
1763669395.4040587,160,0,160,5.609127,-2.223907,-0.031721,-0.041459,0.126048
1763669395.6569176,160,0,160,6.822597,-2.203341,-0.036613,-0.049948,0.119662
1763669395.9118228,170,0,170,7.112996,-2.089207,-0.031778,-0.055707,0.117982
1763669396.1634388,170,0,170,6.415631,-1.854123,-0.016426,-0.056416,0.121921
1763669396.4123485,0,0,0,2.438453,-1.830473,-0.006077,-0.022872,0.137296
1763669396.663736,0,0,0,3.293786,1.481996,0.002812,0.031586,0.135091
1763669396.9928918,0,0,0,2.478066,1.50348,0.001617,0.023988,0.137208
1763669397.2455096,0,10,10,2.33481,1.539668,0.000706,0.022667,0.13752
1763669397.4876244,0,20,20,2.423929,1.402461,0.003942,0.023195,0.137328
1763669397.736854,0,20,20,2.423236,1.337846,0.00543,0.022886,0.13733
1763669397.9864633,0,30,30,2.4706,1.331125,0.00569,0.023286,0.137225
1763669398.2366238,0,30,30,2.466819,1.353241,0.005166,0.023371,0.137234
1763669398.4857144,0,40,40,2.329712,1.477918,0.002099,0.022532,0.137531
1763669398.737625,0,50,50,2.792131,1.262725,0.008192,0.025744,0.136462
1763669398.9803195,0,50,50,3.114003,1.440186,0.003912,0.029781,0.135607
1763669399.230437,0,60,60,3.20595,1.65687,-0.002656,0.03078,0.135347
1763669399.480026,0,70,70,3.634284,1.434032,0.004752,0.034529,0.134037
1763669399.7300327,0,70,70,4.382445,1.525208,0.001897,0.041574,0.13138
1763669399.98552,0,80,80,4.458589,1.812802,-0.010136,0.041061,0.131084
1763669400.2359698,0,80,80,5.029187,1.596279,-0.001205,0.047268,0.128716
1763669400.486213,0,90,90,4.691575,1.920679,-0.015202,0.041661,0.130149
1763669400.7292647,0,100,100,5.605588,1.657674,-0.004527,0.051976,0.126065
1763669400.979463,0,100,100,6.495411,1.710726,-0.008283,0.058807,0.121487
1763669401.2290018,0,110,110,6.822955,1.852462,-0.017215,0.059492,0.11966
1763669401.477711,0,120,120,7.339098,1.643425,-0.004776,0.065641,0.116635
1763669401.7282932,0,120,120,8.203145,1.73305,-0.01162,0.07099,0.111192
1763669401.978203,0,130,130,9.004205,1.616769,-0.003546,0.077076,0.105758
1763669402.237076,0,130,130,9.267299,1.765049,-0.015206,0.077292,0.103899
1763669402.4860184,0,140,140,9.496915,1.93226,-0.028342,0.074963,0.102249
1763669402.728982,0,150,150,10.0,1.7014,-0.01081,0.082296,0.098545
1763669402.979527,0,150,150,10.0,1.716539,-0.012054,0.082123,0.098545
1763669403.2298872,0,160,160,10.0,1.746953,-0.014546,0.081719,0.098545
1763669403.4791868,0,170,170,10.0,1.735224,-0.013587,0.081884,0.098545
1763669403.7285466,0,170,170,10.0,1.511639,0.004907,0.082858,0.098545
1763669403.9796276,0,0,0,10.0,1.525934,0.003722,0.08292,0.098545
1763669404.2287128,0,0,0,2.950335,0.978317,0.015918,0.023646,0.136053
1763669404.478932,0,0,0,3.286628,1.425208,0.004591,0.03131,0.135112
1763669404.7302508,10,10,10,2.833812,1.426362,0.003945,0.027124,0.136356
1763669404.9792163,10,10,10,3.579375,1.296609,0.009301,0.033067,0.134214
1763669405.2295015,20,20,20,3.257543,1.418527,0.004759,0.031011,0.135197
1763669405.4784338,30,30,30,3.122369,1.399819,0.005124,0.029676,0.135584
1763669405.7286246,30,30,30,3.308671,1.36647,0.006462,0.031187,0.135047
1763669405.9803083,40,40,40,3.350533,1.488128,0.002662,0.032127,0.134922
1763669406.2299132,40,40,40,3.021625,1.415544,0.004511,0.028822,0.135862
1763669406.478289,50,50,50,2.755572,1.204473,0.009553,0.024902,0.136553
1763669406.7286491,60,60,60,2.804608,1.475905,0.002571,0.027012,0.13643
1763669406.9739149,60,60,60,3.048979,1.115197,0.012949,0.026427,0.135787
1763669407.2224996,70,70,70,3.697533,1.506175,0.002288,0.03536,0.133831
1763669407.474162,80,80,80,3.052038,1.272589,0.008655,0.028158,0.135779
1763669407.7264483,80,80,80,2.315699,1.577879,-0.000159,0.022495,0.13756
1763669407.9788926,90,90,90,4.062739,1.495092,0.002931,0.038642,0.132573
1763669408.2359266,90,90,90,2.963044,1.296863,0.007743,0.027557,0.136019
1763669408.4828725,100,100,100,4.442911,1.365534,0.008592,0.04127,0.131146
1763669408.7352896,110,110,110,2.899894,1.263789,0.008471,0.02672,0.136186
1763669408.986524,110,110,110,2.829458,1.228744,0.00918,0.025783,0.136367
1763669409.2350438,120,120,120,4.172939,1.194601,0.014602,0.036965,0.132171
1763669409.4904866,130,130,130,3.917473,0.839159,0.025012,0.027857,0.133086
1763669409.7422776,130,130,130,5.716669,0.386784,0.049174,0.020028,0.125526
1763669409.9925854,140,140,140,6.898936,0.444372,0.056443,0.026874,0.125526
1763669410.0745635,140,140,140,6.898936,0.444372,0.056443,0.026874,0.119226
1763669410.242871,140,140,140,6.908597,0.241736,0.060768,0.014983,0.119171
1763669410.4988582,150,150,150,1.71827,1.223442,0.005705,0.015757,0.138654
1763669410.7494774,160,160,160,2.354997,1.449962,0.002757,0.022704,0.137477
1763669410.9992225,160,160,160,3.867932,0.692297,0.028473,0.02361,0.133258
1763669411.2547123,170,170,170,7.190543,0.478601,0.057443,0.029803,0.117524
1763669411.5830946,0,0,0,9.548507,0.082544,0.080171,0.006633,0.101874
1763669411.825431,0,0,0,4.650236,0.546051,0.037589,0.022842,0.130318
1763669412.0760467,0,0,0,3.884414,1.450281,0.004465,0.036869,0.133201
1763669412.3255825,10,0,0,3.050543,1.352524,0.006376,0.028745,0.135783
1763669412.577273,10,0,0,3.176967,1.444926,0.003845,0.030382,0.13543
1763669412.8185618,20,0,0,3.175263,1.453843,0.003572,0.030399,0.135434
1763669413.069237,20,0,0,3.277389,1.45573,0.003623,0.03135,0.135139
1763669413.3193505,30,0,0,3.162905,1.458634,0.003413,0.030302,0.13547
1763669413.569141,40,0,0,3.272583,1.479001,0.002889,0.031382,0.135153
1763669413.818898,40,0,0,2.896224,1.434904,0.003793,0.027738,0.136195
1763669414.0693765,50,0,0,2.334445,1.327898,0.005454,0.022009,0.137521
1763669414.3188126,60,0,0,2.612936,1.364838,0.005179,0.024787,0.136898
1763669414.5682592,60,0,0,2.148399,1.19314,0.007705,0.019424,0.137899
1763669414.8176196,70,0,0,2.153145,1.159669,0.008369,0.019196,0.137889
1763669415.0623786,70,0,0,1.762619,1.025373,0.008916,0.014693,0.138583
1763669415.3111434,80,0,0,1.500635,0.485036,0.012962,0.006831,0.138972
1763669415.562158,90,0,0,1.719567,1.013582,0.008869,0.014234,0.138652
1763669415.8123553,90,0,0,1.507019,0.099563,0.014641,0.001463,0.138964
1763669416.0620987,100,0,0,2.045965,-0.370546,0.018562,-0.007211,0.138093
1763669416.311317,110,0,0,1.848845,-0.247762,0.017468,-0.004419,0.138442
1763669416.555966,110,0,0,2.535512,-0.522029,0.021313,-0.012261,0.137078
1763669416.803408,120,0,0,2.840137,-0.591291,0.022805,-0.015312,0.13634
1763669417.0532084,120,0,0,3.146518,-0.665274,0.02387,-0.018728,0.135516
1763669417.3048432,130,0,0,4.022562,-0.75741,0.027895,-0.026376,0.132716
1763669417.624335,140,0,0,3.227902,-0.639974,0.024945,-0.018571,0.135283
1763669417.8739536,140,0,0,4.59502,-0.785584,0.030753,-0.030765,0.130542
1763669418.1242208,150,0,0,5.500096,-0.839582,0.03425,-0.038178,0.12657
1763669418.3675663,160,0,0,5.230576,-0.826619,0.033197,-0.036054,0.127819
1763669418.6098242,160,0,0,6.137925,-0.85689,0.037022,-0.042734,0.123395
1763669418.8592775,170,0,0,6.79331,-0.862848,0.040125,-0.046877,0.119829
1763669419.1096215,170,0,0,7.087039,-0.875443,0.040963,-0.049094,0.118134
1763669419.359508,0,0,0,3.290673,-0.684201,0.024551,-0.020025,0.1351
1763669419.617755,0,0,0,3.046932,1.527686,0.001267,0.029383,0.135793
1763669419.8666036,0,0,0,2.490426,1.382439,0.004524,0.023733,0.137181
1763669420.1184163,0,10,0,2.318717,1.46132,0.002461,0.02239,0.137554
1763669420.3746967,0,20,0,2.4069,1.432457,0.003222,0.023142,0.137366
1763669420.6312463,0,20,0,2.380183,1.433756,0.003157,0.022894,0.137423
1763669420.881675,0,30,0,2.420278,1.428784,0.003325,0.023256,0.137336
1763669421.1302962,0,30,0,2.457943,1.424139,0.003485,0.023595,0.137253
1763669421.3878086,0,40,0,2.760337,1.375993,0.005172,0.026211,0.136541
1763669421.6378188,0,50,0,2.344631,1.448466,0.002779,0.022602,0.137499
1763669421.88891,0,50,0,3.097407,1.33154,0.007081,0.029031,0.135653
1763669422.1369977,0,60,0,3.803765,1.258739,0.011177,0.034646,0.133476
1763669422.382012,0,70,0,3.622748,1.2702,0.010289,0.03319,0.134075
1763669422.6293993,0,70,0,4.35434,1.205023,0.014796,0.038631,0.131489
1763669422.873362,0,80,0,5.233696,1.146509,0.020187,0.044688,0.127805
1763669423.1238654,0,80,0,4.981105,1.16682,0.018423,0.043096,0.128926
1763669423.3725922,0,90,0,5.947578,1.104423,0.024729,0.049122,0.124374
1763669423.623949,0,100,0,5.104719,1.14748,0.01969,0.043702,0.128383
1763669423.873985,0,100,0,6.462366,1.07796,0.027975,0.052091,0.121667
1763669424.1241157,0,110,0,7.532377,1.043628,0.03382,0.058098,0.115458
1763669424.373639,0,120,0,7.294824,1.04428,0.032909,0.056618,0.116901
1763669424.6159046,0,120,0,8.293078,1.018393,0.038066,0.061753,0.1106
1763669424.8660648,0,130,0,8.96305,0.991248,0.042114,0.064343,0.106046
1763669425.1162226,0,130,0,8.968482,0.984987,0.042535,0.064107,0.106008
1763669425.3587534,0,140,0,9.796888,0.954608,0.047316,0.066814,0.100054
1763669425.6094544,0,150,0,9.644722,0.946798,0.047329,0.065738,0.101172
1763669425.8598402,0,150,0,10.0,0.926218,0.049873,0.066349,0.098545
1763669426.107401,0,160,0,10.0,0.893536,0.052015,0.064684,0.098545
1763669426.359502,0,170,0,10.0,0.889779,0.052258,0.064488,0.098545
1763669426.6160266,0,170,0,10.0,0.849411,0.054818,0.062326,0.098545
1763669426.865701,0,0,0,10.0,0.913442,0.050717,0.065706,0.098545
1763669427.1157978,0,0,0,2.236107,1.520926,0.001084,0.021708,0.137724
1763669427.366489,0,0,0,3.459719,1.313342,0.008465,0.032152,0.13459
1763669427.619371,10,10,0,3.140489,1.385738,0.005572,0.029767,0.135533
1763669427.8673775,10,10,0,3.443403,1.413573,0.005182,0.032689,0.13464
1763669428.188833,20,20,0,3.55053,1.435938,0.004583,0.033775,0.134306
1763669428.4365876,30,30,0,3.389455,1.443712,0.004132,0.032335,0.134805
1763669428.686576,30,30,0,3.291765,1.449491,0.003835,0.03146,0.135097
1763669428.9357867,40,40,0,2.922619,1.39677,0.00489,0.027818,0.136126
1763669429.186,40,40,0,3.098403,1.408807,0.004821,0.0295,0.135651
1763669429.4365394,50,50,0,3.088816,1.265471,0.008958,0.028423,0.135677
1763669429.686493,60,60,0,3.429046,1.361071,0.006863,0.032242,0.134684
1763669429.9361477,60,60,0,3.328775,1.129594,0.01368,0.028968,0.134987
1763669430.186786,70,70,0,2.859596,0.922331,0.016701,0.022039,0.13629
1763669430.436385,80,80,0,3.581253,1.007539,0.01835,0.029058,0.134208
1763669430.684485,80,80,0,4.105901,0.78585,0.027665,0.02769,0.132416
1763669430.9352438,90,90,0,3.621167,0.539504,0.0298,0.017843,0.13408
1763669431.1851916,90,90,0,4.49315,0.667037,0.033469,0.026355,0.130948
1763669431.434894,100,100,0,3.344922,0.311883,0.030633,0.009876,0.134939
1763669431.6936183,110,110,0,4.67532,0.504593,0.038696,0.021371,0.130215
1763669431.941423,110,110,0,5.531967,0.381196,0.047856,0.019181,0.126418
1763669432.193452,120,120,0,6.452328,0.514451,0.051405,0.029055,0.121722
1763669432.4417236,130,130,0,5.889985,0.271858,0.052522,0.014641,0.124665
1763669432.6928146,130,130,0,6.881163,0.264207,0.060214,0.01629,0.119328
1763669432.9416597,140,140,0,7.665053,0.350744,0.064029,0.023426,0.114636
1763669433.192907,150,150,0,7.535291,0.188062,0.066061,0.012572,0.11544
1763669433.435171,150,150,0,7.742198,0.06182,0.068599,0.004246,0.114153
1763669433.685424,160,160,0,8.646234,0.171659,0.073779,0.012791,0.10823
1763669433.9277031,160,160,0,9.19055,0.068623,0.078123,0.005369,0.104445
1763669434.17698,170,170,0,10.0,0.240314,0.080618,0.019755,0.098545
1763669434.4280367,0,0,0,10.0,0.009414,0.083,0.000781,0.098545
1763669434.6782582,0,0,0,4.438986,0.702434,0.032149,0.027213,0.131161
1763669434.9290447,0,0,0,2.877704,1.351899,0.006042,0.027158,0.136243
1763669435.1780505,0,0,10,3.198244,1.285125,0.008686,0.029573,0.135369
1763669435.427815,0,0,10,2.986895,1.209213,0.010205,0.026982,0.135955
1763669435.67764,0,0,20,2.972286,1.181107,0.010907,0.026558,0.135995
1763669435.929468,0,0,20,3.050658,1.193449,0.010849,0.027373,0.135782
1763669436.1779656,0,0,30,2.935133,1.23527,0.009339,0.02678,0.136093
1763669436.4282427,0,0,40,3.004011,1.155908,0.011693,0.026547,0.135909
1763669436.6782768,0,0,40,2.901259,1.31097,0.007205,0.027102,0.136182
1763669436.9225967,0,0,50,2.762383,1.585393,-0.00039,0.026733,0.136536
1763669437.1726751,0,0,60,2.8058,1.437863,0.003598,0.026906,0.136427
1763669437.4253223,0,0,60,2.800082,1.690502,-0.003235,0.026897,0.136442
1763669437.6729453,0,0,70,2.864476,1.601197,-0.000842,0.027685,0.136278
1763669437.9252229,0,0,70,2.978641,1.873591,-0.008579,0.027461,0.135978
1763669438.1774726,0,0,80,3.461794,2.155323,-0.018357,0.027744,0.134583
1763669438.430112,0,0,90,2.981817,1.917394,-0.009783,0.027087,0.135969
1763669438.7546194,0,0,90,3.809842,2.272531,-0.023536,0.027845,0.133456
1763669439.012885,0,0,100,4.613792,2.454106,-0.033746,0.02771,0.130466
1763669439.2615387,0,0,110,4.411327,2.405811,-0.031042,0.028105,0.131269
1763669439.5126789,0,0,110,5.101373,2.519415,-0.038928,0.027919,0.128398
1763669439.7622194,0,0,120,5.584313,2.571552,-0.043773,0.02806,0.126168
1763669439.94175,0,0,120,5.825362,2.604244,-0.046384,0.027637,0.124988
1763669440.1944523,0,0,130,6.80772,2.692284,-0.055681,0.026849,0.119747
1763669440.446341,0,0,140,5.96876,2.606185,-0.047448,0.028146,0.124266
1763669440.6985934,0,0,140,7.527203,2.732825,-0.061652,0.026706,0.115489
1763669440.949585,0,0,150,8.425977,2.786097,-0.068841,0.025559,0.109716
1763669441.19892,0,0,160,8.288562,2.773708,-0.067661,0.026079,0.11063
1763669441.4501944,0,0,160,9.484184,2.825761,-0.076107,0.024869,0.102341
1763669441.699642,0,0,170,9.655982,2.812281,-0.076711,0.026217,0.10109
1763669441.9506578,0,0,170,10.0,2.866992,-0.079893,0.022507,0.098545
1763669442.2742217,0,0,0,7.295252,2.719772,-0.05975,0.026813,0.116899
1763669442.5173464,0,0,0,2.6561,1.511375,0.001528,0.025686,0.136796
1763669442.7690444,0,0,0,2.739349,1.542558,0.000749,0.026508,0.136593
1763669443.0175683,10,0,10,3.228466,1.581343,-0.000328,0.031102,0.135282
1763669443.2678685,20,0,20,2.990139,1.446615,0.003577,0.028656,0.135947
1763669443.5191245,20,0,20,3.120316,1.525541,0.001362,0.030065,0.13559
1763669443.768576,30,0,30,3.178947,1.434243,0.004171,0.030358,0.135424
1763669444.0193615,30,0,30,3.061995,1.440125,0.00385,0.029299,0.135751
1763669444.267788,40,0,40,2.845889,1.327712,0.006625,0.026714,0.136325
1763669444.5184128,50,0,50,3.137856,1.504611,0.002001,0.030193,0.13554
1763669444.7690015,50,0,50,2.478942,1.656206,-0.002052,0.023963,0.137206
1763669445.0179017,60,0,60,1.859525,1.362833,0.003741,0.01773,0.138424
1763669445.2683146,70,0,70,2.044095,1.70011,-0.002566,0.01973,0.138097
1763669445.5180264,70,0,70,1.548291,1.552344,0.000279,0.015111,0.138906
1763669445.7680223,80,0,80,1.002272,1.835297,-0.002564,0.009465,0.139541
1763669446.019589,80,0,80,1.501839,2.385132,-0.010665,0.010065,0.138971
1763669446.275396,90,0,90,0.079647,-0.99555,0.000425,-0.000656,0.139997
1763669446.525493,100,0,100,1.880215,2.692148,-0.016501,0.007959,0.138389
1763669446.7741373,100,0,100,2.215913,-2.909965,-0.020967,-0.004945,0.137765
1763669447.0241108,110,0,110,2.051506,-2.293167,-0.013201,-0.01498,0.138083
1763669447.2683642,120,0,120,2.594895,-2.629089,-0.02192,-0.012333,0.136941
1763669447.5197847,120,0,120,3.064187,-2.355357,-0.020893,-0.020928,0.135745
1763669447.7684865,130,0,130,3.505157,-2.222036,-0.020408,-0.026776,0.134448
1763669448.0189507,130,0,130,4.355176,-2.421299,-0.031098,-0.027291,0.131485
1763669448.2678866,140,0,140,3.960782,-1.880395,-0.011526,-0.036033,0.132935
1763669448.5178025,150,0,150,5.020699,-2.431647,-0.035804,-0.030771,0.128753
1763669448.7677946,150,0,150,5.946949,-2.294341,-0.036406,-0.041213,0.124377
1763669449.0174615,160,0,160,6.659323,-2.385304,-0.04413,-0.041633,0.120582
1763669449.2677429,170,0,170,6.773643,-2.189877,-0.035719,-0.05013,0.11994
1763669449.517681,170,0,170,6.718861,-1.919152,-0.020867,-0.057459,0.120249
1763669449.7690294,0,0,0,5.199317,-1.998608,-0.020222,-0.04435,0.12796
1763669450.016845,0,0,0,4.123431,1.289592,0.010906,0.037756,0.132353
1763669450.2692344,0,0,0,2.513544,1.501121,0.001697,0.02432,0.137128
1763669450.516734,0,10,10,2.49628,1.493886,0.001861,0.024144,0.137168
1763669450.7692122,0,10,10,2.16844,1.59853,-0.000585,0.02108,0.137859
1763669451.0188663,0,20,20,2.349235,1.33075,0.005424,0.022162,0.13749
1763669451.268189,0,30,30,2.457282,1.357808,0.00504,0.023306,0.137255
1763669451.5174923,0,30,30,2.409183,1.378034,0.00448,0.022954,0.137361
1763669451.7674513,0,40,40,2.48928,1.487011,0.002021,0.024064,0.137183
1763669452.010134,0,40,40,2.774323,1.374809,0.005228,0.026334,0.136506
1763669452.260802,0,50,50,3.14743,1.456568,0.003459,0.030151,0.135513
1763669452.51064,0,60,60,3.169908,1.347831,0.006757,0.029802,0.13545
1763669452.7597065,0,60,60,3.684356,1.501899,0.002431,0.035229,0.133874
1763669453.0118327,0,70,70,4.401844,1.359438,0.008767,0.04086,0.131305
1763669453.2610295,0,80,80,4.138272,1.496349,0.002933,0.039324,0.132298
1763669453.5097034,0,80,80,4.98782,1.605763,-0.001641,0.046898,0.128897
1763669453.7598245,0,90,90,5.126955,1.78384,-0.010175,0.047036,0.128285
1763669454.0100467,0,90,90,5.865014,1.627265,-0.003066,0.054233,0.12479
1763669454.2566204,0,100,100,5.324692,1.980801,-0.019855,0.045682,0.127389
1763669454.5096045,0,110,110,6.508853,1.554047,0.000996,0.059485,0.121414
1763669454.7612488,0,110,110,7.534772,1.656307,-0.005743,0.066997,0.115443
1763669455.009687,0,120,120,8.259173,1.590646,-0.001435,0.0723,0.110824
1763669455.329804,0,130,130,8.290514,1.724029,-0.01107,0.071676,0.110617
1763669455.580041,0,130,130,9.072501,1.771942,-0.0155,0.076018,0.105279
1763669455.8340516,0,140,140,9.818004,1.650883,-0.006559,0.081728,0.099898
1763669456.0793414,0,140,140,10.0,1.787384,-0.017837,0.081064,0.098545
1763669456.3313715,0,150,150,10.0,1.548218,0.001874,0.082982,0.098545
1763669456.5664806,0,160,160,10.0,1.817495,-0.02027,0.08049,0.098545
1763669456.8085206,0,160,160,10.0,1.754914,-0.015196,0.0816,0.098545
1763669457.044745,0,170,170,10.0,1.637444,-0.005528,0.082819,0.098545
1763669457.3072126,0,0,0,10.0,1.354432,0.017819,0.081068,0.098545
1763669457.55225,0,0,0,6.334744,1.30178,0.015446,0.056026,0.122356
1763669457.7944672,0,0,0,3.217195,1.405063,0.005114,0.030574,0.135314
1763669458.044193,0,0,0,3.267987,1.432255,0.004346,0.03117,0.135167
1763669458.2815015,10,10,10,2.808055,1.288754,0.007561,0.026093,0.136422
1763669458.5301652,20,20,20,3.324196,1.42088,0.004778,0.031635,0.135001
